nome_completo,nome_objeto,x_cartesiano,y_cartesiano,z_cartesiano,latitude,longitude,altitude
ARGO_PARNAIBAIII_V3::BUSCSB9,BUSCSB9,36.957149505615234,-51.544677734375,2.6603615283966064,-3.123662031600201,-41.76420451595482,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSCSB8,BUSCSB8,46.604976654052734,-51.52812194824219,2.6603615283966064,-3.123661882877724,-41.76411771952598,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSCSB7,BUSCSB7,55.65260696411133,-51.512603759765625,2.6603615283966064,-3.1236617434761027,-41.76403632275255,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSCSB6,BUSCSB6,60.2238655090332,-51.50475311279297,2.6603615283966064,-3.123661672952864,-41.763995197542606,79.6603615283966
ARGO_PARNAIBAIII_V3::BUSCSB5,BUSCSB5,65.17359161376953,-51.49626159667969,2.6603615283966064,-3.1236615966726258,-41.763950667458985,
ARGO_PARNAIBAIII_V3::BUSCSB22.001,BUSCSB22.001,-43.28418731689453,62.02275848388672,-0.4738101363182068,-3.1226418426295015,-41.764926405078135,76.5261898636818
ARGO_PARNAIBAIII_V3::BUSCSB20.001,BUSCSB20.001,-38.622520446777344,62.030738830566406,-0.4738101363182068,-3.1226417709411556,-41.764884466512015,76.5261898636818
ARGO_PARNAIBAIII_V3::BUSCSB2.001,BUSCSB2.001,3.838973045349121,-51.60150909423828,0.2563629150390625,-3.123662542122658,-41.76450246277771,77.25636291503906
ARGO_PARNAIBAIII_V3::BUSCSB19.001,BUSCSB19.001,-34.22410583496094,62.038307189941406,-0.4738101363182068,-3.1226417029537377,-41.76484489628807,76.5261898636818
ARGO_PARNAIBAIII_V3::BUSCSB18.001,BUSCSB18.001,-29.652854919433594,62.04615020751953,-0.4738101363182068,-3.1226416324990343,-41.76480377114675,76.5261898636818
ARGO_PARNAIBAIII_V3::BUSCSB17.001,BUSCSB17.001,-24.703126907348633,62.05463409423828,0.0,-3.1226415562873315,-41.76475924104598,77.0
ARGO_PARNAIBAIII_V3::BUSCSB16.001,BUSCSB16.001,-15.230611801147461,62.070884704589844,0.2563629150390625,-3.122641410306283,-41.76467402180741,77.25636291503906
ARGO_PARNAIBAIII_V3::BUSCSB15.001,BUSCSB15.001,-6.146503448486328,62.08647918701172,0.2563629150390625,-3.1226412702193045,-41.764592296860215,77.25636291503906
ARGO_PARNAIBAIII_V3::BUSCSB14.003,BUSCSB14.003,3.557520866394043,62.103126525878906,0.2563629150390625,-3.122641120674399,-41.764504994855,77.25636291503906
ARGO_PARNAIBAIII_V3::BUSCSB14.001,BUSCSB14.001,-0.9992246627807617,62.095314025878906,0.2563629150390625,-3.1226411908549596,-41.764545989498984,77.25636291503906
ARGO_PARNAIBAIII_V3::BUSCSB13.001,BUSCSB13.001,14.790851593017578,62.12238311767578,0.2563629150390625,-3.122640947690283,-41.76440393448399,77.25636291503906
ARGO_PARNAIBAIII_V3::BUSCSB12.001,BUSCSB12.001,-72.74466705322266,-51.73291778564453,-0.4738101363182068,-3.1236637225816173,-41.76519144552651,76.5261898636818
ARGO_PARNAIBAIII_V3::BUSCSB11.001,BUSCSB11.001,-62.73223876953125,-51.715736389160156,-0.4738101363182068,-3.1236635682392127,-41.76510136897292,76.5261898636818
ARGO_PARNAIBAIII_V3::BUSCSB10.001,BUSCSB10.001,-52.724464416503906,-51.69856262207031,-0.4738101363182068,-3.123663413965344,-41.76501133428831,76.5261898636818
ARGO_PARNAIBAIII_V3::BUSCSB1.001,BUSCSB1.001,15.251912117004395,-51.581932067871094,0.2563629150390625,-3.1236623662600422,-41.76439978656484,77.25636291503906
ARGO_PARNAIBAIII_V3::TC6.002,TC6.002,-104.6903305053711,17.95435333251953,-0.08828157186508179,-3.1230377140376167,-41.76547884386627,76.91171842813492
ARGO_PARNAIBAIII_V3::TC5.002,TC5.002,-97.17054748535156,17.96725845336914,-0.08828157186508179,-3.123037598109474,-41.765411192331705,76.91171842813492
ARGO_PARNAIBAIII_V3::TC4.002,TC4.002,-89.81698608398438,17.979873657226562,-0.08828157186508179,-3.123037484785688,-41.76534503620565,76.91171842813492
ARGO_PARNAIBAIII_V3::TC3.002,TC3.002,-104.62903594970703,-17.769672393798828,-0.08828157186508179,-3.123358626952873,-41.765478292431375,76.91171842813492
ARGO_PARNAIBAIII_V3::TC2.002,TC2.002,-97.16822814941406,-17.756868362426758,-0.08828157186508179,-3.123358511932828,-41.76541117146586,76.91171842813492
ARGO_PARNAIBAIII_V3::TC1.002,TC1.002,-89.74166107177734,-17.744125366210938,-0.08828157186508179,-3.123358397461069,-41.765344358546116,76.91171842813492
ARGO_PARNAIBAIII_V3::SECV6.002,SECV6.002,-104.75428771972656,1.6006736755371094,-4.108479976654053,-3.123184620969498,-41.765479419255705,72.89152002334595
ARGO_PARNAIBAIII_V3::SECV5.002,SECV5.002,-97.14521026611328,1.613729476928711,-4.108479976654053,-3.123184503687775,-41.765410964386064,72.89152002334595
ARGO_PARNAIBAIII_V3::SECV4.002,SECV4.002,-89.53614044189453,1.6267852783203125,-4.108479976654053,-3.123184386406052,-41.765342509585054,72.89152002334595
ARGO_PARNAIBAIII_V3::SECV3.002,SECV3.002,-104.64192199707031,-63.88522720336914,-4.108479976654053,-3.1237728881351363,-41.76547840836037,72.89152002334595
ARGO_PARNAIBAIII_V3::SECV2.002,SECV2.002,-97.03284454345703,-63.87216567993164,-4.108479976654053,-3.1237727708020118,-41.765409953490725,72.89152002334595
ARGO_PARNAIBAIII_V3::SECV1.002,SECV1.002,-89.42375946044922,-63.8591194152832,-4.108479976654053,-3.1237726536059585,-41.765341498552445,72.89152002334595
ARGO_PARNAIBAIII_V3::SECH6.002,SECH6.002,-104.84048461914062,24.597332000732422,-4.108479976654053,-3.122978039417888,-41.76548019472389,72.89152002334595
ARGO_PARNAIBAIII_V3::SECH5.002,SECH5.002,-97.26870727539062,24.61032485961914,-4.108479976654053,-3.1229779227015846,-41.76541207542373,72.89152002334595
ARGO_PARNAIBAIII_V3::SECH4.002,SECH4.002,-89.86474609375,24.623023986816406,-4.108479976654053,-3.1229778086239057,-41.76534546587735,72.89152002334595
ARGO_PARNAIBAIII_V3::SECH3.002,SECH3.002,-104.68804931640625,-11.251948356628418,-4.108479976654053,-3.1233000775094917,-41.765478823343614,72.89152002334595
ARGO_PARNAIBAIII_V3::SECH2.002,SECH2.002,-97.11628723144531,-11.238956451416016,-4.108479976654053,-3.1232999608017553,-41.765410704180724,72.89152002334595
ARGO_PARNAIBAIII_V3::SECH1.002,SECH1.002,-89.71232604980469,-11.226251602172852,-4.108479976654053,-3.123299846672675,-41.765344094634344,72.89152002334595
ARGO_PARNAIBAIII_V3::IP6.001,IP6.001,-104.56295013427734,-70.37368774414062,-4.108479976654053,-3.123831174701259,-41.76547769789204,72.89152002334595
ARGO_PARNAIBAIII_V3::IP5.001,IP5.001,-97.04351043701172,-70.36078643798828,-4.108479976654053,-3.123831058807384,-41.76541004944617,72.89152002334595
ARGO_PARNAIBAIII_V3::IP4.001,IP4.001,-89.43572235107422,-70.34772491455078,-4.108479976654053,-3.1238309414742593,-41.765341606176285,72.89152002334595
ARGO_PARNAIBAIII_V3::IP1.002,IP1.002,-2.6859655380249023,-70.1988754272461,0.2563629150390625,-3.123829604342681,-41.76456116421989,77.25636291503906
ARGO_PARNAIBAIII_V3::DISJUNTOR6.002,DISJUNTOR6.002,-104.75823211669922,9.383674621582031,-4.111633777618408,-3.1231147054022497,-41.765479454741374,72.88836622238159
ARGO_PARNAIBAIII_V3::DISJUNTOR5.002,DISJUNTOR5.002,-96.97494506835938,9.397029876708984,-4.111633777618408,-3.1231145854305002,-41.76540943259959,72.88836622238159
ARGO_PARNAIBAIII_V3::DISJUNTOR4.002,DISJUNTOR4.002,-89.73910522460938,9.409446716308594,-4.111633777618408,-3.1231144738886427,-41.765344335552506,72.88836622238159
ARGO_PARNAIBAIII_V3::DISJUNTOR3.002,DISJUNTOR3.002,-104.69886016845703,-25.228044509887695,-4.111633777618408,-3.123425626343064,-41.765478920603165,72.88836622238159
ARGO_PARNAIBAIII_V3::DISJUNTOR2.002,DISJUNTOR2.002,-96.91554260253906,-25.214689254760742,-4.111633777618408,-3.1234255063713148,-41.765408898186834,72.88836622238159
ARGO_PARNAIBAIII_V3::DISJUNTOR1.002,DISJUNTOR1.002,-89.67971801757812,-25.202272415161133,-4.111633777618408,-3.1234253948294572,-41.76534380127703,72.88836622238159
ARGO_PARNAIBAIII_V3::BUSIP9.002,BUSIP9.002,-73.95941925048828,-93.42507934570312,-0.5768956542015076,-3.1240382479280067,-41.76520237401341,76.42310434579849
ARGO_PARNAIBAIII_V3::BUSIP8.002,BUSIP8.002,-108.24259948730469,-101.96031951904297,-0.5768956542015076,-3.124114920944296,-41.76551080176282,76.42310434579849
ARGO_PARNAIBAIII_V3::BUSIP7.002,BUSIP7.002,-97.98998260498047,-101.94271087646484,-0.5768956542015076,-3.124114762763892,-41.76541856435868,76.42310434579849
ARGO_PARNAIBAIII_V3::BUSIP6.002,BUSIP6.002,-88.17310333251953,-101.92586517333984,-0.5768956542015076,-3.1241146114370584,-41.76533024705675,76.42310434579849
ARGO_PARNAIBAIII_V3::BUSIP5.002,BUSIP5.002,-78.01441955566406,-99.85101318359375,-0.5768956542015076,-3.12409597280977,-41.765238854719385,76.42310434579849
ARGO_PARNAIBAIII_V3::BUSIP40.002,BUSIP40.002,-111.28990173339844,78.55311584472656,-4.108479976654053,-3.122493348582063,-41.76553821673912,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSIP4.002,BUSIP4.002,-104.3990249633789,-107.81295013427734,-0.5768956542015076,-3.124167495779144,-41.76547622314345,76.42310434579849
ARGO_PARNAIBAIII_V3::BUSIP39.002,BUSIP39.002,-101.54304504394531,78.56983947753906,-4.108479976654053,-3.1224931983518007,-41.76545052939355,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSIP38.002,BUSIP38.002,-92.32142639160156,78.58564758300781,-4.108479976654053,-3.1224930563458226,-41.76536756733848,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSIP37.002,BUSIP37.002,-82.965087890625,78.60171508789062,-4.108479976654053,-3.1224929120096307,-41.76528339327975,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSIP36.002,BUSIP36.002,-73.0438461303711,78.61874389648438,-0.4738101363182068,-3.1224927590379403,-41.765194137083384,76.5261898636818
ARGO_PARNAIBAIII_V3::BUSIP35.002,BUSIP35.002,-101.52848815917969,70.08086395263672,-4.108479976654053,-3.122569455767583,-41.76545039843291,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSIP34.002,BUSIP34.002,-92.33964538574219,70.09662628173828,-4.108479976654053,-3.1225693141728197,-41.76536773124519,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSIP33.002,BUSIP33.002,-82.95053100585938,70.11273956298828,-4.108479976654053,-3.122569169425413,-41.765283262319116,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSIP32.002,BUSIP32.002,-73.04228210449219,70.154541015625,-0.4738101363182068,-3.122568793918293,-41.76519412301266,76.5261898636818
ARGO_PARNAIBAIII_V3::BUSIP31.002,BUSIP31.002,-111.4472885131836,-35.15627670288086,-4.108479976654053,-3.1235148127623327,-41.76553963266523,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSIP30.002,BUSIP30.002,-106.25582122802734,-35.147369384765625,-4.108479976654053,-3.123514732746899,-41.7654929277633,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSIP3.002,BUSIP3.002,-92.29551696777344,-107.79218292236328,-0.5768956542015076,-3.1241673092249584,-41.76536733424501,76.42310434579849
ARGO_PARNAIBAIII_V3::BUSIP29.002,BUSIP29.002,-101.58196258544922,-35.13934326171875,-4.108479976654053,-3.1235146606473387,-41.76545087951421,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSIP28.002,BUSIP28.002,-97.1571273803711,-35.131752014160156,-4.108479976654053,-3.1235145924543133,-41.76541107159807,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSIP27.002,BUSIP27.002,-92.53594207763672,-35.12382507324219,-4.108479976654053,-3.1235145212457174,-41.76536949722333,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSIP26.002,BUSIP26.002,-88.0361557006836,-35.11610412597656,-4.108479976654053,-3.1235144518875853,-41.765329015010906,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSIP25.002,BUSIP25.002,-82.99663543701172,-35.10745620727539,-4.108479976654053,-3.123514374202365,-41.76528367709644,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSIP24.002,BUSIP24.002,-111.2010269165039,-43.60580062866211,-4.108479976654053,-3.123590715779992,-41.76553741717911,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSIP23.002,BUSIP23.002,-101.69622039794922,-43.589481353759766,-4.108479976654053,-3.1235905691821215,-41.76545190743168,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSIP22.002,BUSIP22.002,-97.10400390625,-43.581600189208984,-4.108479976654053,-3.12359049838474,-41.765410593674105,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSIP21.002,BUSIP21.002,-92.05790710449219,-43.57294845581055,-4.108479976654053,-3.1235904206652516,-41.76536519659399,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSIP20.002,BUSIP20.002,-87.89290618896484,-43.565792083740234,-4.108479976654053,-3.1235903563787617,-41.76532772627036,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSIP2.002,BUSIP2.002,-80.65789794921875,-107.77222442626953,-0.5768956542015076,-3.124167129935558,-41.765262636704776,76.42310434579849
ARGO_PARNAIBAIII_V3::BUSIP19.002,BUSIP19.002,-83.14950561523438,-43.55765914916992,-4.108479976654053,-3.1235902833197016,-41.76528505238907,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSIP18.002,BUSIP18.002,-104.61735534667969,-78.14418029785156,-0.5768956542015076,-3.1239009779042206,-41.765478187347135,76.42310434579849
ARGO_PARNAIBAIII_V3::BUSIP17.002,BUSIP17.002,-96.94744873046875,-78.17124938964844,-0.5768956542015076,-3.1239012210688974,-41.765409185229494,76.42310434579849
ARGO_PARNAIBAIII_V3::BUSIP16.002,BUSIP16.002,-89.39998626708984,-78.18505096435547,-0.5768956542015076,-3.123901345049985,-41.765341284677525,76.42310434579849
ARGO_PARNAIBAIII_V3::BUSIP15.002,BUSIP15.002,-104.60435485839844,-85.71810150146484,-0.5768956542015076,-3.1239690152847777,-41.765478070388575,76.42310434579849
ARGO_PARNAIBAIII_V3::BUSIP14.002,BUSIP14.002,-96.93446350097656,-85.74518585205078,-0.5768956542015076,-3.1239692585865257,-41.76540906840821,76.42310434579849
ARGO_PARNAIBAIII_V3::BUSIP1.002,BUSIP1.002,-73.9384994506836,-105.60491943359375,-0.5768956542015076,-3.1241476607926124,-41.765202185808974,76.42310434579849
ARGO_PARNAIBAIII_V3::BUSIP13.003,BUSIP13.003,-52.551876068115234,-43.42770767211914,-0.4738101363182068,-3.123589115951061,-41.76500978160167,76.5261898636818
ARGO_PARNAIBAIII_V3::BUSIP13.002,BUSIP13.002,-89.3869857788086,-85.75897216796875,-0.5768956542015076,-3.1239693824305426,-41.765341167718965,76.42310434579849
ARGO_PARNAIBAIII_V3::BUSIP12.002,BUSIP12.002,-104.33165740966797,-96.41534423828125,-0.5768956542015076,-3.1240651098116987,-41.76547561707299,76.42310434579849
ARGO_PARNAIBAIII_V3::BUSIP11.002,BUSIP11.002,-96.79205322265625,-96.34721374511719,-0.5768956542015076,-3.124064497787865,-41.765407787217804,76.42310434579849
ARGO_PARNAIBAIII_V3::BUSIP10.002,BUSIP10.002,-85.27996063232422,-96.34063720703125,-0.5768956542015076,-3.1240644387100884,-41.765304218972844,76.42310434579849
ARGO_PARNAIBAIII_V3::BUSCSB8.002,BUSCSB8.002,-92.46336364746094,62.005287170410156,-4.108479976654053,-3.122641999576263,-41.765368844273354,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSCSB7.002,BUSCSB7.002,-83.10136413574219,62.021339416503906,-4.108479976654053,-3.1226418553771427,-41.76528461928549,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSCSB6.002,BUSCSB6.002,-73.22157287597656,62.038307189941406,-0.4738101363182068,-3.1226417029537377,-41.76519573599748,76.5261898636818
ARGO_PARNAIBAIII_V3::BUSCSB5.002,BUSCSB5.002,-111.36444091796875,-51.79918670654297,-4.108479976654053,-3.1236643178827395,-41.76553888732897,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSCSB4.002,BUSCSB4.002,-101.6729736328125,-51.782554626464844,-4.108479976654053,-3.1236641684749054,-41.76545169829276,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSCSB3.002,BUSCSB3.002,-92.66452026367188,-51.76709747314453,-4.108479976654053,-3.12366402962157,-41.765370653973676,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSCSB2.002,BUSCSB2.002,-88.07312774658203,-51.75921630859375,-4.108479976654053,-3.123663958824188,-41.76532934762896,72.89152002334595
ARGO_PARNAIBAIII_V3::BUSCSB1.002,BUSCSB1.002,-83.13300323486328,-51.75074768066406,-4.108479976654053,-3.123663882749557,-41.76528490392583,72.89152002334595
ARGO_PARNAIBAIII_V3::SECV9.001,SECV9.001,-18.019607543945312,1.8411636352539062,0.0,-3.1231824606213148,-41.764699112935894,77.0
ARGO_PARNAIBAIII_V3::SECV8.001,SECV8.001,-10.419916152954102,1.854970932006836,0.0,-3.123182336588825,-41.76463074250772,77.0
ARGO_PARNAIBAIII_V3::SECV7.001,SECV7.001,-2.890591621398926,1.8686504364013672,0.0,-3.1231822137043084,-41.76456300513319,77.0
ARGO_PARNAIBAIII_V3::SECV6.001,SECV6.001,-45.86754608154297,-63.665061950683594,0.0,-3.123770910366068,-41.764949646198836,77.0
ARGO_PARNAIBAIII_V3::SECV5.001,SECV5.001,-38.288124084472656,-63.65130615234375,0.0,-3.1237707867961944,-41.76488145812374,77.0
ARGO_PARNAIBAIII_V3::SECV4.001,SECV4.001,-30.668167114257812,-63.63745880126953,0.0,-3.123770662403892,-41.76481290537681,77.0
ARGO_PARNAIBAIII_V3::SECV3.001,SECV3.001,-17.900691986083984,-63.61426544189453,0.0,-3.1237704540553533,-41.76469804311513,77.0
ARGO_PARNAIBAIII_V3::SECV2.001,SECV2.001,-10.301000595092773,-63.60045623779297,0.0,-3.1237703300057293,-41.76462967268696,77.0
ARGO_PARNAIBAIII_V3::SECV12.001,SECV12.001,-45.98645782470703,1.7903556823730469,0.0,-3.1231829170348333,-41.76495071598527,77.0
ARGO_PARNAIBAIII_V3::SECV11.001,SECV11.001,-38.40704345703125,1.8041248321533203,0.0,-3.123182793345022,-41.76488252797882,77.0
ARGO_PARNAIBAIII_V3::SECV10.001,SECV10.001,-30.787078857421875,1.8179683685302734,0.0,-3.123182668986988,-41.76481397516325,77.0
ARGO_PARNAIBAIII_V3::SECV1.001,SECV1.001,-2.771674156188965,-63.58677673339844,0.0,-3.1237702071212126,-41.76456193529527,77.0
ARGO_PARNAIBAIII_V3::SECH18.001,SECH18.001,-46.036834716796875,25.39685821533203,0.0,-3.122970857184555,-41.76495116919968,77.0
ARGO_PARNAIBAIII_V3::SECH17.001,SECH17.001,-38.50469207763672,25.410552978515625,0.0,-3.122970734162967,-41.76488340647212,77.0
ARGO_PARNAIBAIII_V3::SECH16.001,SECH16.001,-31.073890686035156,25.424041748046875,0.0,-3.122970612991843,-41.76481655545849,77.0
ARGO_PARNAIBAIII_V3::SECH15.001,SECH15.001,-17.968658447265625,25.447860717773438,0.0,-3.122970399023376,-41.76469865457365,77.0
ARGO_PARNAIBAIII_V3::SECH14.001,SECH14.001,-10.345516204833984,25.461700439453125,0.0,-3.1229702746996097,-41.7646300731705,77.0
ARGO_PARNAIBAIII_V3::SECH13.001,SECH13.001,-2.933478355407715,25.475173950195312,0.0,-3.122970153665557,-41.764563390962586,77.0
ARGO_PARNAIBAIII_V3::REATOR811,REATOR811,27.764862060546875,134.96275329589844,0.0,-3.1219866145050674,-41.764287214132445,77.0
ARGO_PARNAIBAIII_V3::IP3.002,IP3.002,-104.46282196044922,-70.38298034667969,-4.493394374847412,-3.123831258177746,-41.765476797091495,72.50660562515259
ARGO_PARNAIBAIII_V3::IP2.002,IP2.002,-96.9239273071289,-70.36929321289062,-4.493394374847412,-3.1238311352246937,-41.765408973619614,72.50660562515259
ARGO_PARNAIBAIII_V3::IP1.001,IP1.001,-2.565114974975586,-70.19786071777344,0.0,-3.1238295952274324,-41.76456007699091,77.0
ARGO_PARNAIBAIII_V3::DISJUNTOR13,DISJUNTOR13,58.597999572753906,52.33546447753906,0.0,-3.122728864674115,-41.76400982460369,77.0
ARGO_PARNAIBAIII_V3::DISJUNTOR12,DISJUNTOR12,43.62664031982422,9.637161254882812,0.0,-3.1231124283034957,-41.76414451405222,77.0
ARGO_PARNAIBAIII_V3::DISJUNTOR11,DISJUNTOR11,51.37908935546875,9.651243209838867,0.0,-3.1231123018037206,-41.76407476934383,77.0
ARGO_PARNAIBAIII_V3::BUSIP47.001,BUSIP47.001,14.898035049438477,79.29432678222656,0.0,-3.1224866902013813,-41.76440297021078,77.0
ARGO_PARNAIBAIII_V3::BUSIP36.x001,BUSIP36.x001,-5.429620742797852,70.28569030761719,0.0,-3.122567615789547,-41.764585847443385,77.0
ARGO_PARNAIBAIII_V3::BUSIP33.001,BUSIP33.001,9.330511093139648,70.65089416503906,0.0,-3.1225643351224845,-41.76445305829688,77.0
ARGO_PARNAIBAIII_V3::BUSIP32.001,BUSIP32.001,14.913719177246094,70.6610107421875,0.0,-3.1225642442441415,-41.764402829108924,77.0
ARGO_PARNAIBAIII_V3::BUSIP3.003,BUSIP3.003,-92.19156646728516,-107.78118896484375,-0.7401484847068787,-3.1241672104650093,-41.76536639905701,76.25985151529312
ARGO_PARNAIBAIII_V3::BUSIP13.001,BUSIP13.001,-52.45616149902344,-43.51821517944336,0.0,-3.1235899289901137,-41.76500892050801,77.0
ARGO_PARNAIBAIII_V3::BUSCSB21.001,BUSCSB21.001,-38.4781494140625,61.94877624511719,0.0,-3.12264250722022,-41.76488316768173,77.0
