id,label,tipo,x_cartesiano,y_cartesiano,latitude,longitude
288,BUSIP13.002.2338,equipamento,-92.887,-82.259,-3.1238789374827554,-41.7652760415303
289,BUSIP3.003.2136,equipamento,-89.9516,-111.313,-3.1241403743326277,-41.765249633281194
290,BUSIP10.002.2144,equipamento,-89.9473,-92.8406,-3.123974153982054,-41.76524959459636
291,BUSIP13.002.2335,equipamento,-89.9473,-89.259,-3.123941925640982,-41.76524959459636
292,BUSIP13.002.2331,equipamento,-89.9473,-82.259,-3.1238789374827554,-41.76524959459636
293,BUSIP16.002.2296,equipamento,-89.9473,-81.6851,-3.123873773353612,-41.76524959459636
294,BUSIP16.002.2300,equipamento,-89.9473,-74.6851,-3.123810785195386,-41.76524959459636
295,IP4.001.2062,equipamento,-89.9473,-73.8477,-3.123803250012,-41.76524959459636
296,SECV1.002.2061,equipamento,-89.9473,-60.3591,-3.1236818754304214,-41.76524959459636
297,BUSCSB2.002.2400,equipamento,-89.9473,-55.2671,-3.123636056044466,-41.76524959459636
298,BUSCSB2.002.2390,equipamento,-89.9473,-48.2507,-3.1235729203139835,-41.76524959459636
299,BUSIP20.002.2254,equipamento,-89.9473,-47.0895,-3.1235624714783645,-41.76524959459636
300,BUSIP20.002.2260,equipamento,-89.9473,-40.0577,-3.1234991971739334,-41.76524959459636
301,BUSIP26.002.2231,equipamento,-89.9473,-38.6563,-3.1234865869446566,-41.76524959459636
302,BUSIP26.002.2229,equipamento,-89.9473,-31.6075,-3.1234231596689845,-41.76524959459636
303,DISJUNTOR1.002.2114,equipamento,-89.9473,-28.7023,-3.123397017783659,-41.76524959459636
304,DISJUNTOR1.002.2115,equipamento,-89.9473,-21.7023,-3.1233340296254326,-41.76524959459636
305,TC1.002.1997,equipamento,-89.9473,-21.2441,-3.1233299066005613,-41.76524959459636
306,SECH1.002.1996,equipamento,-89.9473,-7.7263,-3.12320826926838,-41.76524959459636
307,SECV4.002.2027,equipamento,-89.9473,-1.8732,-3.1231556012699637,-41.76524959459636
308,SECV4.002.2028,equipamento,-89.9473,5.1268,-3.123092613111737,-41.76524959459636
309,DISJUNTOR4.002.2090,equipamento,-89.9473,5.9094,-3.1230855710356478,-41.76524959459636
310,DISJUNTOR4.002.2086,equipamento,-89.9473,12.9094,-3.123022582877421,-41.76524959459636
311,TC4.002.1962,equipamento,-89.9473,14.4799,-3.1230084510342078,-41.76524959459636
312,SECH4.002.1964,equipamento,-89.9473,28.123,-3.122885686213994,-41.76524959459636
313,BUSCSB8.002.2342,equipamento,-89.9473,58.5053,-3.122612296911183,-41.76524959459636
314,BUSCSB8.002.2347,equipamento,-89.9473,65.5053,-3.1225493087529568,-41.76524959459636
315,BUSIP34.002.2201,equipamento,-89.9473,66.5966,-3.1225394888990894,-41.76524959459636
316,BUSIP34.002.2204,equipamento,-89.9473,73.5966,-3.1224765007408632,-41.76524959459636
317,BUSIP38.002.2166,equipamento,-89.9473,75.0856,-3.1224631022597773,-41.76524959459636
318,BUSCSB8.002.2344,equipamento,-88.9634,58.5053,-3.122612296911183,-41.765240742965815
319,BUSCSB8.002.2348,equipamento,-88.9634,58.7939,-3.1226096999994026,-41.765240742965815
320,BUSCSB8.002.2339,equipamento,-88.9634,63.7939,-3.122564708457812,-41.765240742965815
321,BUSCSB8.002.2345,equipamento,-88.9634,65.5053,-3.1225493087529568,-41.765240742965815
322,BUSIP34.002.2199,equipamento,-88.8396,66.5966,-3.1225394888990894,-41.76523962920236
323,BUSIP34.002.2205,equipamento,-88.8396,68.7939,-3.122519716916222,-41.76523962920236
324,BUSIP34.002.2202,equipamento,-88.8396,73.5966,-3.1224765007408632,-41.76523962920236
325,BUSIP38.002.2165,equipamento,-88.8214,75.0856,-3.1224631022597773,-41.76523946546654
326,BUSIP38.002.2170,equipamento,-88.8214,78.7939,-3.122429733833042,-41.76523946546654
327,BUSIP38.002.2163,equipamento,-88.8214,82.0856,-3.122400114101551,-41.76523946546654
328,BUSCSB7.002.2353,equipamento,-86.6014,58.5213,-3.12261215293825,-41.76521949329478
329,BUSCSB7.002.2356,equipamento,-86.6014,58.7939,-3.1226096999994026,-41.76521949329478
330,BUSCSB7.002.2355,equipamento,-86.6014,63.7939,-3.122564708457812,-41.76521949329478
331,BUSCSB7.002.2349,equipamento,-86.6014,65.5213,-3.1225491647800236,-41.76521949329478
332,BUSIP37.002.2175,equipamento,-86.4651,75.1017,-3.1224629573870137,-41.765218267075404
333,BUSIP37.002.2171,equipamento,-86.4651,78.7939,-3.122429733833042,-41.765218267075404
334,BUSIP37.002.2176,equipamento,-86.4651,82.1017,-3.122399969228787,-41.765218267075404
335,BUSIP33.002.2213,equipamento,-86.4505,66.6127,-3.1225393440263254,-41.76521813572688
336,BUSIP33.002.2207,equipamento,-86.4505,68.7939,-3.122519716916222,-41.76521813572688
337,BUSIP33.002.2215,equipamento,-86.4505,73.6127,-3.1224763558680992,-41.76521813572688
338,TC4.002.1957,equipamento,-86.317,14.4799,-3.1230084510342078,-41.765216934697634
339,TC4.002.1965,equipamento,-86.317,18.7939,-3.122969632332124,-41.765216934697634
340,SECH4.002.1960,equipamento,-86.317,23.7939,-3.122924640790534,-41.765216934697634
341,SECH4.002.1963,equipamento,-86.317,28.123,-3.122885686213994,-41.765216934697634
342,DISJUNTOR4.002.2089,equipamento,-86.2391,5.9094,-3.1230855710356478,-41.76521623387233
343,DISJUNTOR4.002.2088,equipamento,-86.2391,8.7939,-3.123059615415304,-41.76521623387233
344,DISJUNTOR4.002.2092,equipamento,-86.2391,12.9094,-3.123022582877421,-41.76521623387233
345,TC1.002.1999,equipamento,-86.2123,-21.2441,-3.1233299066005613,-41.765215992766834
346,TC1.002.1993,equipamento,-86.2123,-16.2061,-3.123284573123255,-41.765215992766834
347,SECH1.002.1992,equipamento,-86.2123,-11.2061,-3.123239581581665,-41.765215992766834
348,SECH1.002.2001,equipamento,-86.2123,-7.7263,-3.12320826926838,-41.765215992766834
349,DISJUNTOR1.002.2113,equipamento,-86.1797,-28.7023,-3.123397017783659,-41.765215699481786
350,DISJUNTOR1.002.2111,equipamento,-86.1797,-26.2061,-3.1233745562064357,-41.765215699481786
351,DISJUNTOR1.002.2117,equipamento,-86.1797,-21.7023,-3.1233340296254326,-41.765215699481786
352,SECV4.002.2024,equipamento,-86.0361,-1.8732,-3.1231556012699637,-41.765214407588154
353,SECV4.002.2025,equipamento,-86.0361,-1.2061,-3.1231495984984847,-41.765214407588154
354,SECV4.002.2026,equipamento,-86.0361,3.7939,-3.1231046069568946,-41.765214407588154
355,SECV4.002.2022,equipamento,-86.0361,5.1268,-3.123092613111737,-41.765214407588154
356,IP4.001.2065,equipamento,-85.9238,-73.8477,-3.123803250012,-41.76521339728415
357,IP4.001.2067,equipamento,-85.9238,-71.2061,-3.123779480080747,-41.76521339728415
358,SECV1.002.2066,equipamento,-85.9238,-66.2061,-3.123734488539157,-41.76521339728415
359,SECV1.002.2057,equipamento,-85.9238,-61.2061,-3.123689496997567,-41.76521339728415
360,SECV1.002.2063,equipamento,-85.9238,-60.3591,-3.1236818754304214,-41.76521339728415
361,BUSIP16.002.2295,equipamento,-85.9,-81.6851,-3.123873773353612,-41.76521318316807
362,BUSIP16.002.2294,equipamento,-85.9,-81.2061,-3.1238694631639277,-41.76521318316807
363,BUSIP16.002.2293,equipamento,-85.9,-74.6851,-3.123810785195386,-41.76521318316807
364,BUSIP13.002.2336,equipamento,-85.887,-89.259,-3.123941925640982,-41.76521306621392
365,BUSIP13.002.2333,equipamento,-85.887,-86.2061,-3.1239144547055178,-41.76521306621392
366,BUSIP13.002.2337,equipamento,-85.887,-82.259,-3.1238789374827554,-41.76521306621392
367,BUSIP10.002.2145,equipamento,-84.9473,-92.8406,-3.123974153982054,-41.765204612227514
368,BUSCSB1.002.2392,equipamento,-84.9473,-55.2671,-3.123636056044466,-41.765204612227514
369,BUSCSB1.002.2402,equipamento,-84.9473,-48.2507,-3.1235729203139835,-41.765204612227514
370,BUSIP19.002.2263,equipamento,-84.9473,-47.0895,-3.1235624714783645,-41.765204612227514
371,BUSIP19.002.2255,equipamento,-84.9473,-40.0577,-3.1234991971739334,-41.765204612227514
372,BUSIP25.002.2236,equipamento,-84.9473,-38.6563,-3.1234865869446566,-41.765204612227514
373,BUSIP25.002.2239,equipamento,-84.9473,-31.6075,-3.1234231596689845,-41.765204612227514
374,BUSCSB7.002.2360,equipamento,-84.9473,58.5213,-3.12261215293825,-41.765204612227514
375,BUSCSB7.002.2354,equipamento,-84.9473,65.5213,-3.1225491647800236,-41.765204612227514
376,BUSIP33.002.2211,equipamento,-84.9473,66.6127,-3.1225393440263254,-41.765204612227514
377,BUSIP33.002.2208,equipamento,-84.9473,73.6127,-3.1224763558680992,-41.765204612227514
378,BUSIP37.002.2174,equipamento,-84.9473,75.1017,-3.1224629573870137,-41.765204612227514
379,BUSIP2.002.2128,equipamento,-84.1579,-111.2722,-3.1241400072016483,-41.76519751041112
380,BUSIP2.002.2125,equipamento,-84.1579,-105.9354,-3.1240919850298168,-41.76519751041112
381,BUSIP6.002.2121,equipamento,-84.1579,-100.5987,-3.1240439637578157,-41.76519751041112
382,BUSIP10.002.2130,equipamento,-84.1579,-95.2619,-3.123995941585984,-41.76519751041112
383,BUSIP10.002.2123,equipamento,-84.1579,-89.9251,-3.1239479194141526,-41.76519751041112
384,BUSIP2.002.2146,equipamento,-81.78,-111.313,-3.1241403743326277,-41.76517611769615
385,BUSIP2.002.2131,equipamento,-81.78,-106.0351,-3.124092882161156,-41.76517611769615
386,BUSIP5.002.2134,equipamento,-81.78,-100.7573,-3.124045390889515,-41.76517611769615
387,BUSIP10.002.2132,equipamento,-81.78,-92.8406,-3.123974153982054,-41.76517611769615
388,BUSIP9.002.2124,equipamento,-79.9473,-89.9251,-3.1239479194141526,-41.76515962985867
389,pp_1,ponto_passagem,-79.9473,-86.2061,-3.1239144547055178,-41.76515962985867
390,pp_2,ponto_passagem,-79.9473,-81.2061,-3.1238694631639277,-41.76515962985867
391,pp_3,ponto_passagem,-79.9473,-71.2061,-3.123779480080747,-41.76515962985867
392,pp_4,ponto_passagem,-79.9473,-66.2061,-3.123734488539157,-41.76515962985867
393,pp_5,ponto_passagem,-79.9473,-61.2061,-3.123689496997567,-41.76515962985867
394,BUSCSB1.002.2398,equipamento,-79.9473,-55.2671,-3.123636056044466,-41.76515962985867
395,BUSCSB1.002.2397,equipamento,-79.9473,-48.2507,-3.1235729203139835,-41.76515962985867
396,BUSIP19.002.2272,equipamento,-79.9473,-47.0895,-3.1235624714783645,-41.76515962985867
397,BUSIP19.002.2261,equipamento,-79.9473,-40.0577,-3.1234991971739334,-41.76515962985867
398,BUSIP25.002.2243,equipamento,-79.9473,-38.6563,-3.1234865869446566,-41.76515962985867
399,BUSIP25.002.2227,equipamento,-79.9473,-31.6075,-3.1234231596689845,-41.76515962985867
400,pp_6,ponto_passagem,-79.9473,-26.2061,-3.1233745562064357,-41.76515962985867
401,pp_7,ponto_passagem,-79.9473,-16.2061,-3.123284573123255,-41.76515962985867
402,pp_8,ponto_passagem,-79.9473,-11.2061,-3.123239581581665,-41.76515962985867
403,pp_9,ponto_passagem,-79.9473,-1.2061,-3.1231495984984847,-41.76515962985867
404,pp_10,ponto_passagem,-79.9473,3.7939,-3.1231046069568946,-41.76515962985867
405,pp_11,ponto_passagem,-79.9473,8.7939,-3.123059615415304,-41.76515962985867
406,pp_12,ponto_passagem,-79.9473,18.7939,-3.122969632332124,-41.76515962985867
407,pp_13,ponto_passagem,-79.9473,23.7939,-3.122924640790534,-41.76515962985867
408,BUSCSB7.002.2359,equipamento,-79.9473,58.5213,-3.12261215293825,-41.76515962985867
409,BUSCSB7.002.2352,equipamento,-79.9473,65.5213,-3.1225491647800236,-41.76515962985867
410,BUSIP33.002.2212,equipamento,-79.9473,66.6127,-3.1225393440263254,-41.76515962985867
411,BUSIP33.002.2214,equipamento,-79.9473,73.6127,-3.1224763558680992,-41.76515962985867
412,BUSIP37.002.2172,equipamento,-79.9473,75.1017,-3.1224629573870137,-41.76515962985867
413,BUSIP19.002.2265,equipamento,-79.6495,-47.0895,-3.1235624714783645,-41.765156950708786
414,BUSIP19.002.2258,equipamento,-79.6495,-46.2061,-3.123554522372796,-41.765156950708786
415,BUSIP19.002.2266,equipamento,-79.6495,-41.2061,-3.123509530831206,-41.765156950708786
416,BUSIP19.002.2256,equipamento,-79.6495,-40.0577,-3.1234991971739334,-41.765156950708786
417,BUSCSB1.002.2391,equipamento,-79.633,-55.2671,-3.123636056044466,-41.765156802266965
418,BUSCSB1.002.2394,equipamento,-79.633,-51.2061,-3.1235995139143866,-41.765156802266965
419,BUSCSB1.002.2393,equipamento,-79.633,-48.2507,-3.1235729203139835,-41.765156802266965
420,BUSCSB7.002.2351,equipamento,-79.6014,58.5213,-3.12261215293825,-41.7651565179784
421,BUSCSB7.002.2357,equipamento,-79.6014,58.7939,-3.1226096999994026,-41.7651565179784
422,BUSCSB7.002.2358,equipamento,-79.6014,63.7939,-3.122564708457812,-41.7651565179784
423,BUSCSB7.002.2350,equipamento,-79.6014,65.5213,-3.1225491647800236,-41.7651565179784
424,BUSIP25.002.2233,equipamento,-79.4966,-38.6563,-3.1234865869446566,-41.76515557514794
425,BUSIP25.002.2234,equipamento,-79.4966,-36.2061,-3.123464539289616,-41.76515557514794
426,BUSIP25.002.2226,equipamento,-79.4966,-31.6075,-3.1234231596689845,-41.76515557514794
427,BUSIP37.002.2178,equipamento,-79.4651,75.1017,-3.1224629573870137,-41.76515529175902
428,BUSIP37.002.2177,equipamento,-79.4651,78.7939,-3.122429733833042,-41.76515529175902
429,BUSIP37.002.2173,equipamento,-79.4651,82.1017,-3.122399969228787,-41.76515529175902
430,BUSIP33.002.2209,equipamento,-79.4505,66.6127,-3.1225393440263254,-41.7651551604105
431,BUSIP33.002.2206,equipamento,-79.4505,68.7939,-3.122519716916222,-41.7651551604105
432,BUSIP33.002.2210,equipamento,-79.4505,73.6127,-3.1224763558680992,-41.7651551604105
433,BUSIP2.002.2126,equipamento,-78.6701,-111.2722,-3.1241400072016483,-41.76514813956238
434,BUSCSB6.002.2365,equipamento,-76.7216,58.5383,-3.1226119999670083,-41.76513060993324
435,BUSCSB6.002.2362,equipamento,-76.7216,58.7939,-3.1226096999994026,-41.76513060993324
436,BUSCSB6.002.2371,equipamento,-76.7216,63.7939,-3.122564708457812,-41.76513060993324
437,BUSCSB6.002.2363,equipamento,-76.7216,65.5383,-3.122549011808782,-41.76513060993324
438,BUSIP36.002.2185,equipamento,-76.5438,75.1187,-3.1224628044157723,-41.7651290103602
439,BUSIP36.002.2184,equipamento,-76.5438,78.7939,-3.122429733833042,-41.7651290103602
440,BUSIP36.002.2180,equipamento,-76.5438,82.1187,-3.1223998162575457,-41.7651290103602
441,BUSIP32.002.2219,equipamento,-76.5423,66.6545,-3.1225389678970377,-41.76512899686549
442,BUSIP32.002.2217,equipamento,-76.5423,68.7939,-3.122519716916222,-41.76512899686549
443,BUSIP32.002.2221,equipamento,-76.5423,73.6545,-3.1224759797388115,-41.76512899686549
444,BUSCSB12.001.1907,equipamento,-76.2447,-55.2329,-3.1236357483023216,-41.7651263195149
445,BUSCSB12.001.1904,equipamento,-76.2447,-51.2061,-3.1235995139143866,-41.7651263195149
446,BUSCSB12.001.1902,equipamento,-76.2447,-48.2329,-3.123572760144095,-41.7651263195149
447,BUSIP31.001.1716,equipamento,-76.1479,-38.5845,-3.1234859408661193,-41.765125448656235
448,BUSIP31.001.1708,equipamento,-76.1479,-36.2061,-3.123464539289616,-41.765125448656235
449,BUSIP31.001.1711,equipamento,-76.1479,-31.5845,-3.123422952707893,-41.765125448656235
450,BUSIP15.001.1777,equipamento,-76.0878,-46.9621,-3.1235613250938847,-41.765124907968165
451,BUSIP15.001.1771,equipamento,-76.0878,-46.2061,-3.123554522372796,-41.765124907968165
452,BUSIP15.001.1776,equipamento,-76.0878,-41.2061,-3.123509530831206,-41.765124907968165
453,BUSIP15.001.1779,equipamento,-76.0878,-39.9621,-3.1234983369356586,-41.765124907968165
454,BUSIP9.002.2119,equipamento,-74.9473,-89.9251,-3.1239479194141526,-41.76511464748983
455,pp_14,ponto_passagem,-74.9473,-86.2061,-3.1239144547055178,-41.76511464748983
456,pp_15,ponto_passagem,-74.9473,-81.2061,-3.1238694631639277,-41.76511464748983
457,pp_16,ponto_passagem,-74.9473,-71.2061,-3.123779480080747,-41.76511464748983
458,pp_17,ponto_passagem,-74.9473,-66.2061,-3.123734488539157,-41.76511464748983
459,pp_18,ponto_passagem,-74.9473,-61.2061,-3.123689496997567,-41.76511464748983
460,BUSCSB12.001.1909,equipamento,-74.9473,-55.2329,-3.1236357483023216,-41.76511464748983
461,BUSCSB12.001.1906,equipamento,-74.9473,-48.2329,-3.123572760144095,-41.76511464748983
462,BUSIP15.001.1778,equipamento,-74.9473,-46.9621,-3.1235613250938847,-41.76511464748983
463,BUSIP15.001.1770,equipamento,-74.9473,-39.9621,-3.1234983369356586,-41.76511464748983
464,BUSIP31.001.1710,equipamento,-74.9473,-38.5845,-3.1234859408661193,-41.76511464748983
465,BUSIP31.001.1709,equipamento,-74.9473,-31.5845,-3.123422952707893,-41.76511464748983
466,pp_19,ponto_passagem,-74.9473,-26.2061,-3.1233745562064357,-41.76511464748983
467,pp_20,ponto_passagem,-74.9473,-16.2061,-3.123284573123255,-41.76511464748983
468,pp_21,ponto_passagem,-74.9473,-11.2061,-3.123239581581665,-41.76511464748983
469,pp_22,ponto_passagem,-74.9473,-1.2061,-3.1231495984984847,-41.76511464748983
470,pp_23,ponto_passagem,-74.9473,3.7939,-3.1231046069568946,-41.76511464748983
471,pp_24,ponto_passagem,-74.9473,8.7939,-3.123059615415304,-41.76511464748983
472,pp_25,ponto_passagem,-74.9473,18.7939,-3.122969632332124,-41.76511464748983
473,pp_26,ponto_passagem,-74.9473,23.7939,-3.122924640790534,-41.76511464748983
474,BUSCSB6.002.2372,equipamento,-74.9473,58.5383,-3.1226119999670083,-41.76511464748983
475,BUSCSB6.002.2364,equipamento,-74.9473,65.5383,-3.122549011808782,-41.76511464748983
476,BUSIP32.002.2220,equipamento,-74.9473,66.6545,-3.1225389678970377,-41.76511464748983
477,BUSIP32.002.2216,equipamento,-74.9473,73.6545,-3.1224759797388115,-41.76511464748983
478,BUSIP36.002.2186,equipamento,-74.9473,75.1187,-3.1224628044157723,-41.76511464748983
479,BUSIP1.002.2118,equipamento,-70.4385,-111.2722,-3.1241400072016483,-41.7650740841889
480,BUSIP1.002.2129,equipamento,-70.4385,-106.2061,-3.1240944208718786,-41.7650740841889
481,BUSIP9.002.2120,equipamento,-70.4385,-96.2061,-3.124004437788698,-41.7650740841889
482,BUSIP9.002.2127,equipamento,-70.4385,-91.2061,-3.123959446247108,-41.7650740841889
483,BUSIP9.002.2122,equipamento,-70.4385,-89.9251,-3.1239479194141526,-41.7650740841889
484,BUSCSB12.001.1905,equipamento,-69.9473,-48.2329,-3.123572760144095,-41.76506966512098
485,BUSIP15.001.1774,equipamento,-69.9473,-46.9621,-3.1235613250938847,-41.76506966512098
486,BUSIP15.001.1773,equipamento,-69.9473,-39.9621,-3.1234983369356586,-41.76506966512098
487,BUSIP31.001.1715,equipamento,-69.9473,-38.5845,-3.1234859408661193,-41.76506966512098
488,BUSIP31.001.1714,equipamento,-69.9473,-31.5845,-3.123422952707893,-41.76506966512098
489,pp_27,ponto_passagem,-69.9473,-26.2061,-3.1233745562064357,-41.76506966512098
490,pp_28,ponto_passagem,-69.9473,-16.2061,-3.123284573123255,-41.76506966512098
491,pp_29,ponto_passagem,-69.9473,-11.2061,-3.123239581581665,-41.76506966512098
492,pp_30,ponto_passagem,-69.9473,-1.2061,-3.1231495984984847,-41.76506966512098
493,pp_31,ponto_passagem,-69.9473,3.7939,-3.1231046069568946,-41.76506966512098
494,pp_32,ponto_passagem,-69.9473,8.7939,-3.123059615415304,-41.76506966512098
495,pp_33,ponto_passagem,-69.9473,18.7939,-3.122969632332124,-41.76506966512098
496,pp_34,ponto_passagem,-69.9473,23.7939,-3.122924640790534,-41.76506966512098
497,BUSCSB6.002.2369,equipamento,-69.9473,58.5383,-3.1226119999670083,-41.76506966512098
498,BUSCSB6.002.2368,equipamento,-69.9473,65.5383,-3.122549011808782,-41.76506966512098
499,BUSIP32.002.2222,equipamento,-69.9473,66.6545,-3.1225389678970377,-41.76506966512098
500,BUSIP32.002.2224,equipamento,-69.9473,73.6545,-3.1224759797388115,-41.76506966512098
501,BUSIP36.002.2181,equipamento,-69.9473,75.1187,-3.1224628044157723,-41.76506966512098
502,BUSCSB6.002.2366,equipamento,-69.7216,58.5383,-3.1226119999670083,-41.765067634616855
503,BUSCSB6.002.2361,equipamento,-69.7216,58.7939,-3.1226096999994026,-41.765067634616855
504,BUSCSB6.002.2370,equipamento,-69.7216,63.7939,-3.122564708457812,-41.765067634616855
505,BUSCSB6.002.2367,equipamento,-69.7216,65.5383,-3.122549011808782,-41.765067634616855
506,BUSIP36.002.2182,equipamento,-69.5438,75.1187,-3.1224628044157723,-41.765066035043816
507,BUSIP36.002.2183,equipamento,-69.5438,78.7939,-3.122429733833042,-41.765066035043816
508,BUSIP36.002.2179,equipamento,-69.5438,82.1187,-3.1223998162575457,-41.765066035043816
509,BUSIP32.002.2223,equipamento,-69.5423,66.6545,-3.1225389678970377,-41.76506602154911
510,BUSIP32.002.2218,equipamento,-69.5423,68.7939,-3.122519716916222,-41.76506602154911
511,BUSIP32.002.2225,equipamento,-69.5423,73.6545,-3.1224759797388115,-41.76506602154911
