Model Name,Latitude,Longitude,Altitude,Vx,Vy,Py,Px,Vx_largura,Vy_altura,ID
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP3,-3.123914666964995,-41.76492661970688,79.0,"[(-3.1239193698650287, -41.764933132389665), (-3.1239099640649615, -41.7649201070241)]","[(-3.1239193698650287, -41.764933132389665), (-3.1239099640649615, -41.7649201070241)]",-79.66722,-43.30759,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip3
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP29,-3.1237397573486816,-41.763903592028726,79.0,"[(-3.1237444602487154, -41.763910104711506), (-3.1237350544486477, -41.763897079345945)]","[(-3.1237444602487154, -41.763910104711506), (-3.1237350544486477, -41.763897079345945)]",-60.19648,70.40551,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip29
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP28,-3.12378245618614,-41.76390351870898,79.0,"[(-3.1237871590861728, -41.76391003139176), (-3.1237777532861055, -41.7638970060262)]","[(-3.1237871590861728, -41.76391003139176), (-3.1237777532861055, -41.7638970060262)]",-64.94967,70.41366,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip28
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP27,-3.1238674167358016,-41.763903372618735,79.0,"[(-3.1238721196358354, -41.76390988530151), (-3.123862713835768, -41.763896859935954)]","[(-3.1238721196358354, -41.76390988530151), (-3.123862713835768, -41.763896859935954)]",-74.40738,70.4299,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip27
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP26,-3.1239129131954395,-41.76390329463066,79.0,"[(-3.1239176160954734, -41.76390980731344), (-3.1239082102954057, -41.763896781947885)]","[(-3.1239176160954734, -41.76390980731344), (-3.1239082102954057, -41.763896781947885)]",-79.47199,70.43857,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip26
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP25,-3.123954455446631,-41.76390322309589,79.0,"[(-3.1239591583466644, -41.76390973577867), (-3.123949752546597, -41.763896710413114)]","[(-3.1239591583466644, -41.76390973577867), (-3.123949752546597, -41.763896710413114)]",-84.09643,70.44652,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip25
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP24,-3.1239947450577707,-41.76390315389524,79.0,"[(-3.123999447957804, -41.763909666578016), (-3.123990042157737, -41.763896641212455)]","[(-3.123999447957804, -41.763909666578016), (-3.123990042157737, -41.763896641212455)]",-88.58142,70.45421,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip24
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP23,-3.12343296303284,-41.76485107661856,77.0,"[(-3.1234376659328738, -41.764857589301336), (-3.1234282601328065, -41.764844563935775)]","[(-3.1234376659328738, -41.764857589301336), (-3.1234282601328065, -41.764844563935775)]",-26.04449,-34.91072,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip23
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP22,-3.1235299413400166,-41.76485090989855,79.0,"[(-3.12353464424005, -41.76485742258133), (-3.1235252384399828, -41.764844397215775)]","[(-3.12353464424005, -41.76485742258133), (-3.1235252384399828, -41.764844397215775)]",-36.84001,-34.89218,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip22
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP21,-3.123576409097724,-41.76485083002261,79.0,"[(-3.123581111997757, -41.76485734270538), (-3.1235717061976898, -41.76484431733983)]","[(-3.123581111997757, -41.76485734270538), (-3.1235717061976898, -41.76484431733983)]",-42.01274,-34.88331,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip21
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP20,-3.1236186208126138,-41.76485075749236,79.0,"[(-3.123623323712647, -41.76485727017514), (-3.12361391791258, -41.76484424480958)]","[(-3.123623323712647, -41.76485727017514), (-3.12361391791258, -41.76484424480958)]",-46.7117,-34.87524,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip20
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP2,-3.1239562092161863,-41.76492654824075,79.0,"[(-3.12396091211622, -41.76493306092353), (-3.123951506316153, -41.76492003555797)]","[(-3.12396091211622, -41.76493306092353), (-3.123951506316153, -41.76492003555797)]",-84.29166,-43.29965,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip2
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP19,-3.1236584442390605,-41.76485068904688,79.0,"[(-3.1236631471390943, -41.76485720172966), (-3.123653741339027, -41.7648441763641)]","[(-3.1236631471390943, -41.76485720172966), (-3.123653741339027, -41.7648441763641)]",-51.1448,-34.86764,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip19
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP18,-3.1236996967182904,-41.76485061812995,79.0,"[(-3.1237043996183242, -41.76485713081273), (-3.123694993818257, -41.76484410544717)]","[(-3.1237043996183242, -41.76485713081273), (-3.123694993818257, -41.76484410544717)]",-55.73698,-34.85975,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip18
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP17,-3.12374026983031,-41.76485054838009,79.0,"[(-3.1237449727303432, -41.76485706106287), (-3.123735566930276, -41.76484403569731)]","[(-3.1237449727303432, -41.76485706106287), (-3.123735566930276, -41.76484403569731)]",-60.25353,-34.852,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip17
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP16,-3.123785672018109,-41.76485047035773,79.0,"[(-3.123790374918143, -41.76485698304051), (-3.1237809691180756, -41.764843957674955)]","[(-3.123790374918143, -41.76485698304051), (-3.1237809691180756, -41.764843957674955)]",-65.30765,-34.84333,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip16
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP15,-3.123827713762691,-41.76485039810209,79.0,"[(-3.1238324166627245, -41.76485691078487), (-3.1238230108626572, -41.76484388541932)]","[(-3.1238324166627245, -41.76485691078487), (-3.1238230108626572, -41.76484388541932)]",-69.98769,-34.8353,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip15
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP14,-3.123869685668666,-41.76485032594944,79.0,"[(-3.1238743885686997, -41.76485683863222), (-3.1238649827686324, -41.76484381326666)]","[(-3.1238743885686997, -41.76485683863222), (-3.1238649827686324, -41.76484381326666)]",-74.65995,-34.82728,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip14
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP13,-3.123910938422042,-41.764850255032506,79.0,"[(-3.123915641322075, -41.76485676771529), (-3.123906235522008, -41.764843742349726)]","[(-3.123915641322075, -41.76485676771529), (-3.123906235522008, -41.764843742349726)]",-79.25216,-34.81939,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip13
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP12,-3.123996367623708,-41.7648501082214,79.0,"[(-3.1240010705237413, -41.76485662090418), (-3.123991664723674, -41.76484359553863)]","[(-3.1240010705237413, -41.76485662090418), (-3.123991664723674, -41.76484359553863)]",-88.76204,-34.80308,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip12
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP11,-3.1234329782728447,-41.7649274476432,77.0,"[(-3.1234376811728786, -41.76493396032598), (-3.123428275372811, -41.76492093496042)]","[(-3.1234376811728786, -41.76493396032598), (-3.123428275372811, -41.76492093496042)]",-26.04619,-43.39962,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip11
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP10,-3.1235319999932254,-41.76492727738765,79.0,"[(-3.1235367028932592, -41.76493379007043), (-3.123527297093192, -41.76492076470487)]","[(-3.1235367028932592, -41.76493379007043), (-3.123527297093192, -41.76492076470487)]",-37.06917,-43.3807,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip10
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSIP1,-3.1239964985531805,-41.7649264790401,79.0,"[(-3.1240012014532144, -41.76493299172287), (-3.1239917956531467, -41.76491996635732)]","[(-3.1240012014532144, -41.76493299172287), (-3.1239917956531467, -41.76491996635732)]",-88.77662,-43.29196,1.447815,1.0470428,ef_argo_parnaibaiii_v3_busip1
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB9,-3.123530993799819,-41.7650007250704,79.0,"[(-3.1235359329455665, -41.76500774732416), (-3.123526054654072, -41.764993702816625)]","[(-3.1235359329455665, -41.76500774732416), (-3.123526054654072, -41.764993702816625)]",-36.95717,-51.54467,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb9
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB8,-3.1236176622083995,-41.76500057609678,79.0,"[(-3.123622601354147, -41.76500759835055), (-3.123612723062652, -41.76499355384301)]","[(-3.123622601354147, -41.76500759835055), (-3.123612723062652, -41.76499355384301)]",-46.60499,-51.52811,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb8
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB7,-3.123698938925772,-41.765000436459744,79.0,"[(-3.123703878071519, -41.76500745871351), (-3.1236939997800244, -41.76499341420598)]","[(-3.123703878071519, -41.76500745871351), (-3.1236939997800244, -41.76499341420598)]",-55.65262,-51.51259,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb7
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB6,-3.1237400034781526,-41.76500036581743,79.0,"[(-3.1237449426239, -41.7650073880712), (-3.123735064332405, -41.76499334356366)]","[(-3.1237449426239, -41.7650073880712), (-3.123735064332405, -41.76499334356366)]",-60.22388,-51.50473,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb6
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB5,-3.1237844678821896,-41.76500028940838,79.0,"[(-3.123789407027937, -41.765007311662146), (-3.123779528736442, -41.76499326715461)]","[(-3.123789407027937, -41.765007311662146), (-3.123779528736442, -41.76499326715461)]",-65.17361,-51.49624,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb5
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB4,-3.12386956132396,-41.765000143112175,79.0,"[(-3.1238745004697073, -41.765007165365944), (-3.1238646221782127, -41.764993120858406)]","[(-3.1238745004697073, -41.765007165365944), (-3.1238646221782127, -41.764993120858406)]",-74.64611,-51.47998,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb4
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB3,-3.1239511657139305,-41.76500000285729,79.0,"[(-3.123956104859678, -41.76500702511106), (-3.1239462265681834, -41.76499298060352)]","[(-3.123956104859678, -41.76500702511106), (-3.1239462265681834, -41.76499298060352)]",-83.73022,-51.46439,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb3
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB22,-3.123429731872801,-41.763977943402345,77.0,"[(-3.1234346710185483, -41.763984965656114), (-3.1234247927270533, -41.76397092114858)]","[(-3.1234346710185483, -41.763984965656114), (-3.1234247927270533, -41.76397092114858)]",-25.68481,62.1411,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb22
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB21,-3.123529083938701,-41.76397777259758,79.0,"[(-3.123534023084448, -41.763984794851346), (-3.1235241447929534, -41.76397075034381)]","[(-3.123534023084448, -41.763984794851346), (-3.1235241447929534, -41.76397075034381)]",-36.74456,62.16008,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb21
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB20,-3.123575598643852,-41.7639776926873,79.0,"[(-3.123580537789599, -41.76398471494107), (-3.1235706594981045, -41.76397067043353)]","[(-3.123580537789599, -41.76398471494107), (-3.1235706594981045, -41.76397067043353)]",-41.92253,62.16897,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb20
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB2,-3.12399646506284,-41.76499992500656,79.0,"[(-3.1240014042085873, -41.76500694726033), (-3.1239915259170923, -41.764992902752795)]","[(-3.1240014042085873, -41.76500694726033), (-3.1239915259170923, -41.764992902752795)]",-88.77289,-51.45574,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb2
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB19,-3.1236157974099736,-41.763977623486674,79.0,"[(-3.123620736555721, -41.76398464574044), (-3.1236108582642266, -41.763970601232906)]","[(-3.123620736555721, -41.76398464574044), (-3.1236108582642266, -41.763970601232906)]",-46.39741,62.17666,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb19
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB18,-3.1236576740846007,-41.76397755153996,79.0,"[(-3.123662613230348, -41.76398457379373), (-3.123652734938853, -41.76397052928619)]","[(-3.123662613230348, -41.76398457379373), (-3.123652734938853, -41.76397052928619)]",-51.05907,62.18466,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb18
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB17,-3.1236971859787745,-41.76397748371232,79.0,"[(-3.123702125124522, -41.76398450596609), (-3.123692246833027, -41.763970461458555)]","[(-3.123702125124522, -41.76398450596609), (-3.123692246833027, -41.763970461458555)]",-55.45749,62.19219,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb17
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB16,-3.123738250462619,-41.76397741313865,79.0,"[(-3.1237431896083665, -41.763984435392416), (-3.1237333113168715, -41.76397039088488)]","[(-3.1237431896083665, -41.763984435392416), (-3.1237333113168715, -41.76397039088488)]",-60.02874,62.20004,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb16
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB15,-3.123782714866656,-41.76397733666096,79.0,"[(-3.1237876540124034, -41.763984358914726), (-3.1237777757209084, -41.76397031440719)]","[(-3.1237876540124034, -41.763984358914726), (-3.1237777757209084, -41.76397031440719)]",-64.97846,62.20854,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb15
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB14,-3.1238678082398903,-41.763977190433394,79.0,"[(-3.123872747385638, -41.76398421268716), (-3.123862869094143, -41.763970168179625)]","[(-3.123872747385638, -41.76398421268716), (-3.123862869094143, -41.763970168179625)]",-74.45096,62.22479,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb14
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB13,-3.123949412629861,-41.76397705024715,79.0,"[(-3.1239543517756085, -41.76398407250092), (-3.1239444734841135, -41.76397002799338)]","[(-3.1239543517756085, -41.76398407250092), (-3.1239444734841135, -41.76397002799338)]",-83.53507,62.24038,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb13
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB12,-3.123994712115843,-41.76397697225914,79.0,"[(-3.1239996512615904, -41.763983994512905), (-3.1239897729700954, -41.763969950005375)]","[(-3.1239996512615904, -41.763983994512905), (-3.1239897729700954, -41.763969950005375)]",-88.57775,62.24904,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb12
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB11,-3.124036272734793,-41.76397690099892,79.0,"[(-3.1240412118805407, -41.76398392325269), (-3.1240313335890457, -41.76396987874515)]","[(-3.1240412118805407, -41.76398392325269), (-3.1240313335890457, -41.76396987874515)]",-93.20423,62.25697,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb11
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB10,-3.123431683575401,-41.76500089580651,77.0,"[(-3.123436622721148, -41.76500791806028), (-3.1234267444296533, -41.76499387355274)]","[(-3.123436622721148, -41.76500791806028), (-3.1234267444296533, -41.76499387355274)]",-25.90207,-51.56364,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb10
ARGO_PARNAIBAIII_V3::ECHO_FOX::BUSCSB1,-3.124039114588347,-41.76499985175547,79.0,"[(-3.1240440537340946, -41.76500687400924), (-3.1240341754425995, -41.7649928295017)]","[(-3.1240440537340946, -41.76500687400924), (-3.1240341754425995, -41.7649928295017)]",-93.52059,-51.44759,1.5610962,1.09964,ef_argo_parnaibaiii_v3_buscsb1
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::TC9,-3.123038808722358,-41.764374131613714,81.0,"[(-3.1230451349764605, -41.764381839084756), (-3.123032482468256, -41.764366424142665)]","[(-3.1230451349764605, -41.764381839084756), (-3.123032482468256, -41.764366424142665)]",17.83231,18.10339,1.7134248,1.4084626,cd_argo_parnaibaiii_v3_tc9
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::TC8,-3.12310772323533,-41.76437401318998,81.0,"[(-3.1231140494894323, -41.76438172066102), (-3.1231013969812276, -41.76436630571894)]","[(-3.1231140494894323, -41.76438172066102), (-3.1231013969812276, -41.76436630571894)]",10.16082,18.11655,1.7134248,1.4084626,cd_argo_parnaibaiii_v3_tc8
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::TC7,-3.123174059185637,-41.76437389919427,81.0,"[(-3.1231803854397397, -41.76438160666531), (-3.1231677329315346, -41.76436619172322)]","[(-3.1231803854397397, -41.76438160666531), (-3.1231677329315346, -41.76436619172322)]",2.77638,18.12923,1.7134248,1.4084626,cd_argo_parnaibaiii_v3_tc7
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::TC6,-3.122786546948429,-41.76469595977331,80.0,"[(-3.1227928732025316, -41.764703667244355), (-3.1227802206943265, -41.76468825230227)]","[(-3.1227928732025316, -41.764703667244355), (-3.1227802206943265, -41.76468825230227)]",45.9138,-17.66894,1.7134248,1.4084626,cd_argo_parnaibaiii_v3_tc6
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::TC5,-3.1228534627510727,-41.76469584474784,80.0,"[(-3.122859789005175, -41.764703552218876), (-3.1228471364969703, -41.76468813727679)]","[(-3.122859789005175, -41.764703552218876), (-3.1228471364969703, -41.76468813727679)]",38.46481,-17.65615,1.7134248,1.4084626,cd_argo_parnaibaiii_v3_tc5
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::TC4,-3.122920198440019,-41.764695730048444,80.0,"[(-3.122926524694121, -41.764703437519486), (-3.122913872185916, -41.7646880225774)]","[(-3.122926524694121, -41.764703437519486), (-3.122913872185916, -41.7646880225774)]",31.03587,-17.6434,1.7134248,1.4084626,cd_argo_parnaibaiii_v3_tc4
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::TC3,-3.1230393595173243,-41.76469552522689,81.0,"[(-3.123045685771427, -41.76470323269793), (-3.123033033263222, -41.76468781775584)]","[(-3.123045685771427, -41.76470323269793), (-3.123033033263222, -41.76468781775584)]",17.77099,-17.62063,1.7134248,1.4084626,cd_argo_parnaibaiii_v3_tc3
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::TC2,-3.123108273996028,-41.764695406786,81.0,"[(-3.1231146002501307, -41.76470311425704), (-3.1231019477419255, -41.764687699314955)]","[(-3.1231146002501307, -41.76470311425704), (-3.1231019477419255, -41.764687699314955)]",10.09951,-17.60747,1.7134248,1.4084626,cd_argo_parnaibaiii_v3_tc2
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::TC12,-3.122785996221999,-41.764374566177295,80.0,"[(-3.1227923224761014, -41.76438227364834), (-3.1227796699678967, -41.76436685870625)]","[(-3.1227923224761014, -41.76438227364834), (-3.1227796699678967, -41.76436685870625)]",45.9751,18.05509,1.7134248,1.4084626,cd_argo_parnaibaiii_v3_tc12
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::TC11,-3.122852912024643,-41.764374451186136,80.0,"[(-3.1228592382787452, -41.76438215865718), (-3.1228465857705405, -41.764366743715094)]","[(-3.1228592382787452, -41.76438215865718), (-3.1228465857705405, -41.764366743715094)]",38.52611,18.06787,1.7134248,1.4084626,cd_argo_parnaibaiii_v3_tc11
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::TC10,-3.1229196477135885,-41.76437433643527,80.0,"[(-3.1229259739676913, -41.764382043906316), (-3.122913321459486, -41.764366628964225)]","[(-3.1229259739676913, -41.764382043906316), (-3.122913321459486, -41.764366628964225)]",31.09717,18.08062,1.7134248,1.4084626,cd_argo_parnaibaiii_v3_tc10
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::TC1,-3.123174609963469,-41.764695292773126,81.0,"[(-3.1231809362175715, -41.76470300024417), (-3.123168283709367, -41.76468758530208)]","[(-3.1231809362175715, -41.76470300024417), (-3.123168283709367, -41.76468758530208)]",2.71507,-17.5948,1.7134248,1.4084626,cd_argo_parnaibaiii_v3_tc1
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECV9,-3.1230363685313214,-41.76452126184266,77.0,"[(-3.123041307677069, -41.76453105904183), (-3.123031429385574, -41.76451146464349)]","[(-3.123041307677069, -41.76453105904183), (-3.123031429385574, -41.76451146464349)]",18.10395,1.74935,2.177986,1.09964,cd_argo_parnaibaiii_v3_secv9
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECV8,-3.123104722433555,-41.76452114434573,77.0,"[(-3.1231096615793024, -41.7645309415449), (-3.1230997832878074, -41.76451134714656)]","[(-3.1231096615793024, -41.7645309415449), (-3.1230997832878074, -41.76451134714656)]",10.49487,1.76241,2.177986,1.09964,cd_argo_parnaibaiii_v3_secv8
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECV7,-3.1231723156758227,-41.764521028170336,77.0,"[(-3.12317725482157, -41.764530825369505), (-3.123167376530075, -41.764511230971166)]","[(-3.12317725482157, -41.764530825369505), (-3.123167376530075, -41.764511230971166)]",2.97047,1.77532,2.177986,1.09964,cd_argo_parnaibaiii_v3_secv7
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECV6.003,-3.122786027989004,-41.765110842218846,76.0,"[(-3.122790967134751, -41.765120639418015), (-3.122781088843256, -41.76510104501968)]","[(-3.122790967134751, -41.765120639418015), (-3.122781088843256, -41.76510104501968)]",45.97157,-63.78457,2.177986,1.09964,cd_argo_parnaibaiii_v3_secv6.003
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECV5.003,-3.122854381856969,-41.76511072475624,76.0,"[(-3.1228593210027165, -41.76512052195541), (-3.1228494427112214, -41.765100927557064)]","[(-3.1228593210027165, -41.76512052195541), (-3.1228494427112214, -41.765100927557064)]",38.36249,-63.77152,2.177986,1.09964,cd_argo_parnaibaiii_v3_secv5.003
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECV4.003,-3.1229227355878617,-41.76511060722499,76.0,"[(-3.122927674733609, -41.76512040442416), (-3.122917796442114, -41.765100810025814)]","[(-3.122927674733609, -41.76512040442416), (-3.122917796442114, -41.765100810025814)]",30.75344,-63.75845,2.177986,1.09964,cd_argo_parnaibaiii_v3_secv4.003
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECV3.003,-3.1230373781621505,-41.76511041019536,77.0,"[(-3.123042317307898, -41.76512020739453), (-3.123032439016403, -41.76510061299619)]","[(-3.123042317307898, -41.76512020739453), (-3.123032439016403, -41.76510061299619)]",17.99156,-63.73655,2.177986,1.09964,cd_argo_parnaibaiii_v3_secv3.003
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECV2.003,-3.1231057320472497,-41.76511029273275,77.0,"[(-3.1231106711929972, -41.76512008993192), (-3.1231007929015027, -41.76510049553358)]","[(-3.1231106711929972, -41.76512008993192), (-3.1231007929015027, -41.76510049553358)]",10.38248,-63.7235,2.177986,1.09964,cd_argo_parnaibaiii_v3_secv2.003
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECV12,-3.1227850183239063,-41.76452169386614,76.0,"[(-3.122789957469654, -41.76453149106531), (-3.122780079178159, -41.764511896666974)]","[(-3.122789957469654, -41.76453149106531), (-3.122780079178159, -41.764511896666974)]",46.08396,1.70133,2.177986,1.09964,cd_argo_parnaibaiii_v3_secv12
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECV11,-3.122853372191872,-41.76452157636921,76.0,"[(-3.122858311337619, -41.76453137356838), (-3.122848433046124, -41.76451177917004)]","[(-3.122858311337619, -41.76453137356838), (-3.122848433046124, -41.76451177917004)]",38.47489,1.71439,2.177986,1.09964,cd_argo_parnaibaiii_v3_secv11
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECV10,-3.1229217259913007,-41.76452145887228,76.0,"[(-3.1229266651370478, -41.76453125607145), (-3.122916786845553, -41.76451166167311)]","[(-3.1229266651370478, -41.76453125607145), (-3.122916786845553, -41.76451166167311)]",30.86582,1.72745,2.177986,1.09964,cd_argo_parnaibaiii_v3_secv10
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECV1.003,-3.123173325306652,-41.76511017650588,77.0,"[(-3.1231782644523993, -41.76511997370505), (-3.1231683861609043, -41.76510037930671)]","[(-3.1231782644523993, -41.76511997370505), (-3.1231683861609043, -41.76510037930671)]",2.85808,-63.71058,2.177986,1.09964,cd_argo_parnaibaiii_v3_secv1.003
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECH9,-3.123036643191712,-41.76431339616882,77.0,"[(-3.123041406472357, -41.764343118498154), (-3.1230318799110655, -41.76428367383949)]","[(-3.123041406472357, -41.764343118498154), (-3.1230318799110655, -41.76428367383949)]",18.07337,24.85435,6.607482,1.0604858,cd_argo_parnaibaiii_v3_sech9
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECH8,-3.123105319746251,-41.764313278157,77.0,"[(-3.123110083026897, -41.76434300048633), (-3.123100556465605, -41.76428355582767)]","[(-3.123110083026897, -41.76434300048633), (-3.123100556465605, -41.76428355582767)]",10.42838,24.86747,6.607482,1.0604858,cd_argo_parnaibaiii_v3_sech8
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECH7,-3.1231718340882786,-41.76431316385236,77.0,"[(-3.1231765973689245, -41.76434288618168), (-3.1231670708076327, -41.76428344152303)]","[(-3.1231765973689245, -41.76434288618168), (-3.1231670708076327, -41.76428344152303)]",3.02408,24.88017,6.607482,1.0604858,cd_argo_parnaibaiii_v3_sech7
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECH6,-3.1227851970018023,-41.7646373240615,76.0,"[(-3.1227899602824483, -41.764667046390834), (-3.122780433721157, -41.76460760173218)]","[(-3.1227899602824483, -41.764667046390834), (-3.122780433721157, -41.76460760173218)]",46.06407,-11.15137,6.607482,1.0604858,cd_argo_parnaibaiii_v3_sech6
ARGO_PARNAIBAIII_V3::CHARLIE_DELTA::SECH5,-3.1228532157609683,-41.76463720714811,76.0,"[(-3.1228579790416138, -41.76466692947744), (-3.1228484524803224, -41.76460748481878)]","[(-3.1228579790416138, -41.76466692947744), (-3.1228484524803224, -41.76460748481878)]",38.4923,-11.13838,6.607482,1.0604858,cd_argo_parnaibaiii_v3_sech5
